MgrID	education	religion	research_area	professional	pricing_group	race	age_group	gender	selected	rating
772	2	muslim	3	3	5	3	1	female	1	0.833333333
772	2	hindu	1	5	1	3	1	female	0	0.333333333
772	2	hindu	3	2	3	1	6	male	1	1
772	1	buddist	6	1	2	1	6	female	1	0.666666667
772	2	others	1	1	5	3	6	female	0	0
772	1	muslim	6	2	3	5	4	female	1	1
772	1	muslim	6	4	4	4	3	male	0	0.166666667
772	2	hindu	5	2	4	2	3	female	1	0.833333333
772	2	muslim	2	2	5	5	5	male	0	0
537	2	buddist	6	1	6	4	1	male	1	0.333333333
537	1	buddist	1	6	4	1	6	female	0	0.166666667
537	2	Chrisitan	2	5	3	5	1	male	1	1
537	2	Chrisitan	6	4	5	6	3	male	0	0.5
537	2	others	5	6	6	4	5	female	0	0
537	1	Chrisitan	3	3	3	4	2	female	1	0.833333333
537	1	hindu	6	6	3	5	5	male	0	0.666666667
537	2	buddist	3	3	2	3	5	male	1	0.833333333
537	1	Chrisitan	2	4	1	2	2	male	1	0.833333333
537	2	Chrisitan	2	2	2	5	2	female	0	1
537	1	muslim	1	6	1	3	3	male	0	0.166666667
537	2	others	6	1	1	5	5	female	1	0.666666667
654	2	others	6	3	6	4	4	female	1	0.666666667
654	1	muslim	1	6	3	3	1	female	0	0.5
654	2	muslim	1	5	3	4	5	female	0	0.666666667
654	1	catholic	6	4	6	4	2	female	1	0.333333333
654	2	hindu	5	1	5	3	4	female	0	0.333333333
654	2	muslim	5	2	3	3	4	female	1	0.666666667
654	2	Chrisitan	1	2	5	6	4	female	0	0.5
654	2	others	4	4	5	2	1	male	1	0.666666667
654	1	Chrisitan	4	3	1	3	1	male	0	0.666666667
654	2	hindu	4	5	6	4	6	female	1	0.5
654	1	Chrisitan	3	1	1	4	3	female	0	0.666666667
654	2	others	6	1	6	6	2	male	1	0.5
763	2	muslim	5	5	4	5	1	female	1	0.666666667
763	2	hindu	5	2	1	5	3	female	0	0.5
763	2	catholic	5	6	5	2	5	male	0	0.166666667
763	1	Chrisitan	1	4	3	1	2	male	1	0.333333333
763	2	others	5	5	1	1	5	male	1	0.5
763	2	buddist	2	6	2	5	2	female	0	0.166666667
763	1	muslim	6	6	1	1	6	female	0	0.833333333
763	1	muslim	2	1	6	3	5	female	1	0.166666667
763	2	catholic	4	1	2	6	5	male	0	0.833333333
763	1	others	5	1	5	5	1	female	1	0.333333333
763	1	catholic	2	6	4	3	2	female	0	0.5
763	2	Chrisitan	6	2	1	6	1	male	1	0.166666667
558	1	hindu	1	2	1	1	2	female	0	0.833333333
558	1	muslim	6	4	6	6	4	male	1	0.5
558	2	muslim	4	6	5	4	4	male	0	0.666666667
558	1	muslim	5	1	3	3	5	male	1	0.833333333
558	1	muslim	2	5	2	5	5	female	0	1
558	1	muslim	2	3	1	2	2	male	1	0.666666667
558	1	Chrisitan	1	2	6	4	6	female	1	1
558	2	catholic	1	6	1	3	3	male	0	0.833333333
558	1	Chrisitan	4	6	2	2	5	female	0	0.833333333
558	1	muslim	6	4	2	1	5	male	1	0.666666667
558	1	others	4	2	1	6	2	male	1	1
558	2	catholic	4	1	4	3	5	male	0	0.833333333
855	2	catholic	4	2	5	1	3	male	0	0.666666667
855	2	catholic	5	5	2	4	2	female	1	0.833333333
855	2	catholic	1	2	6	1	1	female	0	0.166666667
855	1	others	1	2	2	5	4	male	1	0.333333333
855	1	muslim	3	4	6	5	2	male	1	0.666666667
855	2	muslim	1	2	2	4	3	female	0	0.666666667
855	2	hindu	4	6	5	5	3	female	0	0.5
855	2	Chrisitan	6	3	1	1	3	male	1	0.666666667
855	2	Chrisitan	1	4	1	2	6	female	1	0.666666667
855	1	hindu	1	4	3	4	1	male	0	0.666666667
855	2	buddist	5	4	5	2	4	female	1	0.833333333
855	2	hindu	2	5	6	3	3	female	0	0.666666667
265	1	muslim	6	3	2	5	3	male	0	0.666666667
265	2	muslim	6	2	4	3	5	male	1	0.833333333
265	2	muslim	6	5	3	6	5	female	1	0.333333333
265	1	others	4	5	2	3	2	male	0	0
265	2	buddist	1	4	1	6	2	female	1	0.5
265	1	catholic	6	2	2	6	4	male	0	0.333333333
265	2	catholic	2	5	2	5	4	female	1	0.166666667
265	2	catholic	1	6	4	2	1	female	0	0
265	2	catholic	1	5	1	1	3	male	0	0.833333333
265	2	Chrisitan	5	2	2	2	3	female	1	0.166666667
265	1	others	4	4	5	6	6	male	0	0.166666667
265	1	hindu	3	5	4	6	2	male	1	0.333333333
819	1	Chrisitan	1	5	2	5	5	male	0	0.166666667
819	2	muslim	3	4	4	2	1	female	1	0.5
819	1	muslim	3	1	1	1	1	male	1	0.333333333
819	2	buddist	4	4	4	2	4	female	0	0.166666667
819	2	Chrisitan	4	5	5	5	1	female	1	0.333333333
819	2	catholic	1	2	1	3	6	male	0	0.166666667
819	2	catholic	4	2	1	6	5	female	1	0.166666667
819	1	others	4	5	1	5	5	male	0	0.166666667
819	2	others	2	5	3	5	3	male	0	0.166666667
819	2	hindu	5	4	5	6	5	male	1	0.333333333
819	2	hindu	3	2	6	4	4	male	0	0.166666667
819	1	Chrisitan	6	4	4	2	1	female	1	0.5
691	1	hindu	6	1	6	1	6	male	0	0.333333333
691	2	muslim	4	2	4	3	2	male	1	0.666666667
691	2	others	4	1	3	1	4	male	1	0.666666667
691	1	hindu	5	1	3	6	3	male	0	0.5
691	2	buddist	6	2	6	2	3	female	1	0.666666667
691	1	others	4	2	4	5	6	male	0	0.333333333
691	2	hindu	5	4	5	1	3	female	1	0.833333333
691	2	catholic	5	2	3	2	1	female	0	0.333333333
691	2	others	6	3	2	6	6	male	0	0.666666667
691	2	buddist	6	3	3	5	6	male	1	0.666666667
691	1	buddist	1	2	6	3	2	male	1	0.333333333
691	2	buddist	1	6	3	3	1	male	0	0.166666667
174	1	Chrisitan	2	3	6	5	4	male	1	0.666666667
174	2	others	4	4	4	4	3	male	0	0.5
174	1	muslim	5	1	5	2	6	male	0	0.5
174	2	muslim	4	2	2	6	4	male	1	0.833333333
174	2	muslim	1	3	2	1	6	male	0	0.333333333
174	1	hindu	2	1	2	4	6	female	1	0.833333333
174	2	hindu	5	4	4	4	6	male	0	0.666666667
174	2	muslim	6	1	4	1	4	male	1	0.833333333
174	1	muslim	2	4	4	4	4	female	1	0.666666667
174	2	others	3	1	4	2	2	male	0	0.5
174	2	catholic	6	3	1	1	1	female	1	0.833333333
174	1	buddist	6	6	1	1	6	female	0	0.5
431	2	hindu	2	2	3	4	2	female	1	0.666666667
431	1	hindu	2	6	1	1	4	male	0	0.333333333
431	2	buddist	1	3	1	6	2	female	0	0.166666667
431	2	buddist	4	2	1	6	5	male	1	0.666666667
431	2	others	1	5	3	4	2	female	0	0.166666667
431	1	muslim	4	5	1	5	2	female	1	0.666666667
431	2	muslim	5	2	4	6	1	female	1	0.666666667
431	2	muslim	1	4	2	3	6	male	0	0.333333333
431	1	Chrisitan	5	5	2	3	2	female	1	0.666666667
431	1	catholic	4	6	4	6	1	male	0	0.333333333
431	1	catholic	6	1	2	4	4	female	1	0.666666667
431	2	Chrisitan	1	3	3	5	6	female	0	0.333333333
85	2	hindu	2	4	1	5	4	female	1	1
85	1	muslim	6	4	6	2	1	female	0	0
85	1	buddist	2	1	1	4	5	female	1	1
85	2	muslim	4	3	2	6	1	male	0	0
85	1	catholic	3	4	3	2	5	male	1	1
85	1	hindu	2	5	5	5	1	female	0	0
85	2	others	3	1	3	5	2	female	1	1
85	1	catholic	1	6	4	3	1	male	0	0
85	1	buddist	4	5	4	5	4	female	0	1
85	1	muslim	6	4	6	5	2	male	1	1
85	2	buddist	2	6	3	6	5	male	1	1
85	2	Chrisitan	3	3	6	3	3	male	0	0
768	2	buddist	1	3	1	5	1	male	0	0.5
768	2	others	6	6	2	5	2	female	1	0.833333333
768	2	others	4	4	3	6	6	male	0	0.5
768	1	others	4	1	3	3	1	male	1	0.833333333
768	2	muslim	1	4	3	3	5	male	0	0.5
768	1	buddist	6	6	5	1	2	male	1	0.833333333
768	1	others	4	4	1	3	1	male	0	0.5
768	2	Chrisitan	2	5	5	1	5	female	1	0.833333333
768	2	Chrisitan	6	4	3	6	1	female	1	
768	2	muslim	1	6	3	6	4	female	0	0.5
768	2	Chrisitan	4	1	4	2	3	female	1	0.833333333
768	2	buddist	4	4	5	2	6	male	0	0.5
463	2	catholic	6	5	1	4	4	male	1	0.833333333
463	1	Chrisitan	3	4	6	2	5	female	0	0.333333333
463	1	others	6	6	4	6	3	male	0	0.666666667
463	1	others	1	2	4	6	2	male	1	0.5
463	1	catholic	2	2	4	4	3	male	0	0.833333333
463	2	catholic	3	3	1	3	5	male	1	0.5
463	2	Chrisitan	4	3	3	1	3	male	0	0.833333333
463	2	muslim	1	5	5	5	5	female	1	0.5
463	1	buddist	1	1	1	5	1	female	1	0.833333333
463	1	Chrisitan	1	1	1	1	6	male	0	0.666666667
463	1	hindu	4	3	6	4	6	male	0	0.833333333
463	2	muslim	4	3	5	4	1	female	1	0.333333333
373	2	Chrisitan	2	2	3	6	4	male	1	0.666666667
373	2	Chrisitan	3	6	6	1	4	male	0	0.333333333
373	1	catholic	3	4	1	3	2	male	0	0.5
373	2	others	6	1	5	2	4	male	1	0.5
373	1	catholic	1	4	4	3	5	female	0	0.5
373	1	muslim	2	3	5	3	1	male	1	0.5
373	2	catholic	3	3	5	2	3	male	1	0.666666667
373	2	muslim	4	4	4	6	3	female	0	0.5
373	1	hindu	3	1	2	2	2	male	0	0.5
373	2	Chrisitan	5	4	1	6	3	male	1	0.666666667
373	1	Chrisitan	6	2	5	6	4	female	1	0.666666667
373	1	others	3	6	3	5	2	male	0	0.5
80	2	muslim	6	3	6	3	4	female	0	0.333333333
80	2	hindu	2	5	5	6	4	male	1	0.833333333
80	1	others	4	3	6	2	3	male	1	1
80	1	Chrisitan	6	4	1	1	4	female	0	0.666666667
80	1	buddist	5	4	6	3	1	female	0	1
80	2	buddist	3	3	3	2	1	female	1	0.666666667
80	1	others	6	5	5	1	2	female	0	1
80	2	muslim	5	1	3	3	3	female	1	0.666666667
80	2	others	4	6	4	1	3	female	1	0.5
80	2	catholic	6	4	5	6	2	male	0	0.5
80	2	Chrisitan	1	6	6	6	2	female	0	0.5
80	2	hindu	6	4	3	2	2	male	1	0.833333333
450	2	others	3	4	4	2	1	female	1	0.833333333
450	1	hindu	5	2	5	2	3	male	0	0.5
450	2	catholic	6	4	1	2	1	male	1	0.833333333
450	2	muslim	4	6	4	4	3	female	0	0.5
450	1	others	2	3	1	3	1	female	0	0.666666667
450	1	muslim	5	5	5	3	3	female	1	0.833333333
450	2	muslim	1	4	6	2	5	female	0	0.333333333
450	2	muslim	2	2	2	1	3	female	1	0.666666667
450	2	buddist	4	1	1	2	3	female	1	0.666666667
450	2	hindu	6	2	3	3	5	female	0	0.666666667
450	1	hindu	1	6	3	4	1	female	0	0.333333333
450	2	buddist	6	2	2	4	3	female	1	0.666666667
433	2	muslim	3	3	3	2	5	female	1	0.666666667
433	2	muslim	5	5	5	2	6	female	0	0.333333333
433	1	catholic	6	1	2	5	6	male	0	0.166666667
433	2	Chrisitan	6	2	4	6	4	male	1	1
433	1	buddist	1	1	4	3	2	female	0	0.166666667
433	1	buddist	3	6	6	1	3	female	1	0.333333333
433	2	Chrisitan	4	1	5	1	4	female	0	0.666666667
433	2	hindu	3	2	2	2	3	female	1	0.833333333
433	2	hindu	2	6	4	2	6	male	1	0.5
433	1	others	4	1	3	6	4	female	0	0.333333333
433	1	buddist	4	3	3	4	6	female	0	0.166666667
433	2	Chrisitan	1	6	2	4	4	male	1	0.333333333
745	2	others	6	6	2	1	3	female	0	0.5
745	1	buddist	4	6	3	4	4	female	1	0.666666667
745	1	others	1	2	3	2	3	male	0	0.333333333
745	1	catholic	4	2	5	3	2	female	1	0.5
745	1	others	2	2	4	2	5	male	1	0.333333333
745	2	Chrisitan	1	6	4	5	5	female	0	0.333333333
745	1	hindu	6	1	2	1	6	female	1	0.5
745	1	Chrisitan	1	5	4	1	5	female	0	0.333333333
745	2	muslim	4	6	3	4	3	female	0	0.5
745	1	Chrisitan	1	2	3	6	6	male	1	0.5
648	2	Chrisitan	3	2	2	3	1	female	1	0.833333333
648	2	hindu	6	4	3	2	2	male	0	0.666666667
648	1	buddist	3	1	3	4	2	male	0	0.666666667
648	2	Chrisitan	6	1	5	2	1	male	1	0.833333333
648	1	others	2	2	5	3	1	female	1	1
648	1	Chrisitan	1	2	3	5	4	male	0	0.5
648	2	catholic	5	1	3	5	5	female	1	1
648	1	catholic	1	5	5	6	6	male	0	0
648	2	muslim	4	5	1	6	2	male	0	0.166666667
648	1	catholic	6	3	1	5	5	male	1	1
648	1	catholic	3	2	2	4	6	female	0	0.5
648	2	muslim	4	6	5	1	6	female	1	0.5
516	1	buddist	2	5	4	1	2	male	1	0.833333333
516	1	Chrisitan	6	2	5	2	1	male	0	0.666666667
516	2	Chrisitan	5	1	3	6	6	male	1	0.833333333
516	2	others	1	6	5	6	4	male	0	0.5
516	1	muslim	6	5	2	6	1	female	0	0.833333333
516	1	buddist	5	6	6	3	2	male	1	0.666666667
516	1	muslim	6	3	3	2	1	female	0	0.833333333
516	2	buddist	3	3	6	4	3	male	1	0.666666667
516	1	catholic	2	6	6	1	5	female	1	0.833333333
516	1	others	3	4	4	1	1	female	0	0.666666667
516	1	catholic	4	2	6	4	1	female	1	0.833333333
516	2	Chrisitan	6	5	6	6	6	female	0	0.833333333
434	1	Chrisitan	5	2	3	6	1	male	0	0.5
434	2	others	6	3	3	3	5	female	1	0.5
434	2	catholic	2	1	1	1	1	female	1	0.666666667
434	1	hindu	4	6	5	1	4	female	0	0.666666667
434	1	catholic	5	4	2	2	1	male	0	0.666666667
434	1	hindu	6	6	5	3	3	female	1	0.666666667
434	1	others	2	4	3	5	6	male	1	0.833333333
434	1	Chrisitan	6	2	6	4	4	male	0	0.833333333
434	2	buddist	5	5	6	4	5	male	0	0.833333333
434	1	Chrisitan	5	5	2	5	1	male	1	0.833333333
434	1	catholic	3	1	1	5	6	female	0	0.833333333
434	2	Chrisitan	3	3	1	1	5	female	1	0.833333333
225	1	muslim	6	5	3	2	2	female	1	0.666666667
225	2	hindu	5	1	1	2	6	male	0	0.666666667
225	2	others	4	2	2	1	5	male	1	0.666666667
225	2	muslim	2	6	3	6	3	female	0	0.666666667
225	2	others	6	3	5	2	4	female	1	0.666666667
225	1	buddist	4	6	3	1	1	male	0	0.5
225	2	hindu	6	1	1	5	6	female	1	0.666666667
225	1	others	4	3	2	2	5	male	0	0.666666667
225	2	muslim	3	4	3	1	3	male	0	0.5
225	2	hindu	4	6	6	2	2	female	1	0.5
225	1	Chrisitan	6	5	6	3	1	male	1	0.666666667
225	2	hindu	4	6	6	5	5	female	0	0.666666667
22	1	buddist	1	6	5	3	6	female	0	0.666666667
22	2	hindu	5	1	5	6	2	female	1	0.666666667
22	1	catholic	5	1	1	2	1	female	0	0.5
22	2	catholic	3	4	4	6	2	male	1	0.5
22	1	catholic	4	5	1	6	4	female	0	0.5
22	2	muslim	6	3	1	2	6	male	1	0.5
22	2	hindu	6	1	4	4	4	male	1	0.5
22	2	buddist	1	2	2	2	4	female	0	0.5
22	2	muslim	4	3	5	4	5	female	1	0.5
22	2	muslim	5	6	5	2	1	male	0	0.5
22	2	catholic	1	3	5	2	4	female	1	0.5
22	1	Chrisitan	4	3	3	4	3	female	0	0.5
509	1	buddist	5	4	3	4	3	female	1	0.333333333
509	2	hindu	2	5	3	1	5	female	0	0.166666667
509	2	buddist	4	5	5	4	6	male	0	0.333333333
509	1	Chrisitan	5	3	5	4	3	male	1	0.5
509	1	muslim	4	5	3	1	3	female	0	0.5
509	2	buddist	6	4	5	3	5	female	1	0.666666667
509	1	others	6	5	2	6	6	male	0	0.5
509	2	catholic	6	2	5	1	3	female	1	0.833333333
509	1	others	6	1	6	2	2	male	1	1
509	2	Chrisitan	3	2	1	6	2	male	0	0.666666667
509	2	catholic	6	2	5	3	3	female	0	0.833333333
509	1	others	6	1	5	1	1	female	1	0.833333333
550	2	Chrisitan	1	4	1	4	5	male	0	0.5
550	2	buddist	4	4	3	4	2	male	1	0.666666667
550	1	hindu	6	4	2	1	2	male	1	0.833333333
550	2	Chrisitan	4	6	6	4	3	male	0	0.333333333
550	2	catholic	4	1	3	4	1	male	0	0.166666667
550	1	buddist	4	5	4	1	1	male	1	0.833333333
550	1	muslim	6	1	2	1	6	female	0	0.333333333
550	1	Chrisitan	4	4	5	3	3	male	1	0.666666667
550	1	buddist	5	5	1	6	4	male	0	0.5
550	1	muslim	6	5	5	5	3	male	1	0.666666667
550	1	catholic	5	5	5	5	2	male	0	0.166666667
550	2	others	6	4	4	3	3	male	1	0.333333333
573	1	hindu	6	3	4	3	5	male	1	0.833333333
573	2	muslim	4	6	6	5	3	male	0	0.5
573	2	hindu	1	3	4	6	3	male	1	0.666666667
573	2	buddist	5	2	1	6	6	male	0	0.5
573	2	hindu	6	1	6	2	2	male	1	0.833333333
573	1	catholic	2	6	4	1	2	female	0	0
573	2	hindu	6	4	1	5	4	male	1	0.833333333
573	2	catholic	2	2	6	4	6	female	0	0
573	2	others	4	2	5	4	3	male	1	0.5
573	2	catholic	4	6	3	1	4	male	0	0
573	1	muslim	5	4	3	1	3	male	1	0.5
573	1	catholic	1	4	5	5	3	female	0	0
117	2	Chrisitan	2	2	3	4	3	male	1	0.666666667
117	2	hindu	2	5	1	1	2	male	0	0.333333333
117	1	hindu	1	4	3	5	3	male	0	0.666666667
117	1	muslim	4	4	5	4	3	female	1	0.166666667
117	1	hindu	6	4	5	1	5	male	1	0.5
117	1	others	2	4	4	6	3	male	0	0.166666667
117	1	others	5	1	1	4	2	male	0	0.666666667
117	1	muslim	6	2	6	5	5	female	1	0.333333333
117	1	Chrisitan	2	4	1	4	6	male	1	0.666666667
117	2	hindu	2	5	2	2	1	male	0	0.166666667
117	2	Chrisitan	6	6	4	6	5	male	1	0.666666667
117	2	hindu	3	6	3	6	6	female	0	0.333333333
162	1	others	3	4	5	3	1	female	1	0.666666667
162	2	buddist	6	6	4	1	5	female	0	0.333333333
162	1	Chrisitan	6	4	4	2	3	female	0	0.833333333
162	2	catholic	6	2	3	5	2	male	1	0.666666667
162	1	buddist	3	3	2	4	2	female	1	0.666666667
162	1	muslim	1	6	2	4	2	male	0	0.166666667
162	1	hindu	5	5	6	2	3	male	0	0
162	2	hindu	4	5	4	4	6	female	1	0.666666667
162	1	buddist	1	2	1	6	6	female	0	0.166666667
162	1	hindu	5	2	3	2	6	male	1	0.666666667
162	2	catholic	6	4	5	2	4	female	1	0.833333333
162	2	catholic	5	1	2	1	6	female	0	0.5
58	1	others	1	2	2	6	6	male	0	0.666666667
58	1	buddist	6	3	2	1	4	male	1	
58	1	catholic	5	3	5	1	1	male	0	0.833333333
58	1	Chrisitan	5	4	3	4	5	female	1	0.333333333
58	1	catholic	3	4	6	3	2	male	0	0.666666667
58	1	muslim	6	2	1	4	4	female	1	0.166666667
58	1	muslim	4	3	1	5	1	female	1	0.833333333
58	2	Chrisitan	1	5	1	6	6	male	0	0.5
58	1	others	3	1	4	5	2	female	0	0.666666667
58	1	buddist	3	3	2	4	2	female	1	0.666666667
58	1	muslim	3	4	3	3	2	female	1	0.833333333
58	1	others	1	1	4	6	5	male	0	0.5
33	2	catholic	4	6	1	6	6	male	0	0.166666667
33	2	muslim	4	4	5	1	1	male	1	0.666666667
33	2	hindu	1	5	2	4	5	female	0	0.166666667
33	2	hindu	6	3	2	4	3	male	1	0.666666667
33	2	muslim	2	4	2	1	3	male	1	0.666666667
33	2	others	1	5	3	3	4	female	0	0.166666667
33	1	hindu	3	6	6	4	6	male	0	0.333333333
33	1	hindu	2	4	6	1	3	male	1	0.666666667
33	2	muslim	1	4	5	6	5	female	1	0.666666667
33	2	others	1	2	1	3	1	female	0	0.5
33	1	catholic	2	4	3	5	5	female	0	0.5
33	1	muslim	6	3	1	6	4	male	1	0.666666667
293	2	Chrisitan	5	3	2	3	5	male	1	0.5
293	1	catholic	5	2	1	6	2	female	0	0.333333333
293	1	buddist	2	1	3	4	5	female	1	0.5
293	2	catholic	3	4	2	6	6	male	0	0.333333333
293	2	muslim	4	4	1	5	3	female	1	0.5
293	2	catholic	6	4	2	4	3	male	0	0.333333333
293	2	others	6	3	4	1	2	male	1	0.5
293	1	catholic	1	3	4	6	1	male	0	0.333333333
293	1	buddist	5	3	4	1	4	male	1	0.5
293	1	catholic	4	1	2	6	1	male	0	0.333333333
293	1	buddist	3	1	3	5	3	female	1	0.5
293	1	buddist	1	4	3	6	2	female	0	0.333333333
816	1	hindu	5	2	6	3	1	male	1	0.666666667
816	2	buddist	4	5	4	2	6	male	0	0.666666667
816	1	buddist	4	2	3	5	4	female	0	0.666666667
816	2	muslim	6	2	6	4	5	male	1	0.666666667
816	2	buddist	2	1	3	4	4	male	0	0.666666667
816	1	buddist	6	3	2	4	1	female	1	0.666666667
816	2	others	5	4	3	3	5	male	1	0.833333333
816	1	hindu	2	6	3	5	2	male	0	0.833333333
816	2	others	4	5	1	2	6	female	0	0.666666667
816	1	others	3	1	1	1	2	female	1	0.666666667
657	1	others	4	3	5	5	6	male	0	0.5
657	2	buddist	1	3	3	3	6	male	1	0.666666667
657	1	catholic	2	4	4	5	2	female	0	0.333333333
657	1	muslim	2	1	5	2	4	female	1	0.666666667
657	1	muslim	3	4	5	2	6	female	1	0.666666667
657	2	catholic	5	4	1	4	2	male	0	0.166666667
657	2	catholic	1	2	5	5	4	male	0	0.166666667
657	1	hindu	3	3	3	2	5	female	1	0.666666667
657	1	hindu	2	6	3	2	3	male	1	0.833333333
657	1	others	4	3	1	5	3	male	0	0.166666667
657	2	buddist	4	1	1	6	1	female	1	1
657	1	others	1	1	4	6	5	female	0	0.166666667
215	1	buddist	6	4	1	1	4	male	1	0.5
215	2	buddist	5	6	5	4	2	female	0	0.333333333
215	2	muslim	5	1	2	2	3	female	1	0.833333333
215	1	hindu	2	2	4	1	4	female	0	0.333333333
215	2	buddist	5	5	3	5	6	male	1	0.833333333
215	2	Chrisitan	1	3	5	1	1	male	0	0.333333333
215	1	others	1	2	2	5	3	male	1	0
215	2	Chrisitan	1	6	6	3	3	male	0	0
215	1	muslim	1	5	6	1	2	female	0	0.666666667
215	1	Chrisitan	2	5	3	2	5	male	1	0
215	2	others	3	4	5	6	2	male	0	0.666666667
215	2	hindu	2	4	3	3	4	female	1	0.5
546	2	muslim	2	4	4	6	2	female	1	0.333333333
546	2	others	2	2	6	3	3	female	0	0.166666667
546	1	hindu	5	5	3	6	3	male	1	0.666666667
546	1	buddist	6	3	2	6	3	female	0	0.333333333
546	2	hindu	5	4	1	2	3	male	1	0.666666667
546	1	others	4	5	2	6	3	male	0	0.166666667
546	2	Chrisitan	6	3	4	5	1	female	0	0.5
546	2	buddist	6	1	1	3	2	male	1	0
546	1	Chrisitan	2	2	1	3	2	female	0	0.5
546	1	buddist	5	4	3	5	2	male	1	0
546	1	hindu	6	3	4	3	6	female	1	0.666666667
546	2	buddist	5	2	4	5	3	male	0	0.166666667
814	2	Chrisitan	4	4	6	4	1	male	1	0.666666667
814	2	buddist	6	6	6	6	1	male	0	0.333333333
814	2	catholic	1	4	4	6	3	female	0	0.166666667
814	1	hindu	2	1	6	5	3	female	1	0.833333333
814	1	muslim	4	3	4	4	5	female	0	0
814	2	others	5	2	6	6	1	female	1	0.666666667
814	1	Chrisitan	6	5	2	4	4	male	1	0.166666667
814	2	buddist	4	6	6	5	6	female	0	0
814	2	hindu	3	3	6	2	3	male	1	1
814	2	hindu	3	3	2	6	6	male	0	0.166666667
814	1	muslim	3	4	2	2	1	male	1	0.333333333
814	1	hindu	6	4	3	4	4	male	0	0.166666667
689	1	others	5	2	6	6	5	female	0	0
689	2	catholic	4	3	2	2	1	male	1	0.5
689	2	Chrisitan	4	2	1	2	4	male	1	1
689	1	catholic	5	5	2	4	5	male	0	0.5
689	2	others	1	5	3	2	4	male	0	0
689	1	catholic	5	4	1	2	5	female	1	0.666666667
689	2	buddist	1	4	6	3	5	female	1	0.5
689	1	hindu	1	1	6	5	5	female	0	0.333333333
689	2	buddist	4	5	5	3	5	male	1	0.666666667
689	2	catholic	3	6	1	3	6	male	0	0.166666667
689	1	buddist	2	6	1	4	2	female	1	0.666666667
689	1	buddist	1	5	6	5	5	female	0	0.333333333
318	1	hindu	5	3	6	1	3	male	0	0.333333333
318	2	buddist	2	3	3	1	5	female	1	0.5
318	2	catholic	3	5	5	1	5	female	0	0.333333333
318	1	muslim	6	3	4	3	1	male	1	0.666666667
318	1	hindu	4	2	1	6	5	male	1	0.666666667
318	1	catholic	2	4	2	3	1	male	0	0.5
318	1	others	6	3	5	2	5	male	0	0.166666667
318	1	catholic	1	2	3	5	5	female	1	0.5
318	1	catholic	5	6	5	2	4	male	0	0.333333333
318	2	catholic	6	4	3	6	1	male	1	0.833333333
318	1	catholic	6	2	4	3	2	male	0	0.5
318	1	Chrisitan	3	5	3	1	3	female	1	0.666666667
621	1	buddist	2	4	1	1	3	male	1	0.666666667
621	1	Chrisitan	3	3	1	3	5	female	0	0.666666667
621	2	catholic	2	1	2	1	2	female	1	0.833333333
621	2	others	1	3	1	1	3	female	0	1
621	2	Chrisitan	1	1	6	2	4	female	0	0.666666667
621	2	others	1	4	1	5	2	female	1	1
621	1	catholic	1	1	3	1	4	female	1	1
621	2	buddist	4	3	1	3	6	female	0	0.5
621	2	Chrisitan	3	5	2	5	5	female	0	0.5
621	1	others	1	2	1	4	5	female	1	1
621	2	hindu	1	4	4	3	1	male	0	0.666666667
621	2	hindu	4	4	2	1	4	female	1	1
243	2	catholic	5	3	4	3	3	male	1	0.666666667
243	2	Chrisitan	5	6	6	5	1	female	0	0.333333333
243	1	hindu	1	4	5	2	6	female	0	0.166666667
243	2	hindu	2	2	6	3	3	female	1	0.666666667
243	1	buddist	6	3	3	3	3	male	1	0.833333333
243	2	others	1	2	5	3	5	male	0	0.166666667
243	1	hindu	6	3	4	2	4	female	0	0.166666667
243	2	Chrisitan	6	5	1	5	1	male	1	0.833333333
243	1	catholic	6	2	5	1	4	female	0	0.166666667
243	2	muslim	6	5	1	5	4	female	1	0.833333333
243	1	buddist	4	6	3	2	6	female	0	0.166666667
243	2	hindu	6	5	5	1	6	female	1	0.833333333
345	2	catholic	2	5	5	3	2	male	0	0.166666667
345	2	Chrisitan	5	2	2	2	2	female	1	0.333333333
345	1	buddist	1	3	3	5	3	male	0	0.166666667
345	1	hindu	5	1	5	2	1	female	1	0.333333333
345	2	others	1	6	3	1	6	male	1	0.333333333
345	2	catholic	4	5	6	3	2	male	0	0.166666667
345	2	others	6	5	6	6	1	male	0	0.166666667
345	1	others	5	6	1	4	1	female	1	0.333333333
345	2	catholic	6	3	2	4	5	male	1	0.333333333
345	1	others	2	5	6	5	5	female	0	0.166666667
345	2	others	1	3	6	2	4	male	1	0.333333333
345	2	catholic	6	1	3	6	2	female	0	0.166666667
360	1	others	4	4	1	1	3	female	0	0.333333333
360	1	catholic	4	3	5	2	3	female	1	0.5
360	2	hindu	5	6	2	6	5	male	0	0.333333333
360	2	muslim	2	3	2	4	4	female	1	0.5
360	2	buddist	4	6	5	6	1	female	1	0.333333333
360	2	catholic	4	1	6	5	4	female	0	0
360	1	Chrisitan	5	2	4	5	3	male	1	0.333333333
360	1	hindu	3	4	3	4	5	male	0	0.166666667
360	2	hindu	4	2	2	6	6	male	0	0.166666667
360	1	Chrisitan	4	2	3	1	1	male	1	0.333333333
360	2	catholic	1	4	1	6	5	male	1	0.333333333
360	1	others	5	4	2	4	2	male	0	0.166666667
7	1	hindu	5	2	5	2	3	female	1	0.666666667
7	2	hindu	5	3	3	2	1	female	0	0.333333333
